intern_id,sprints_done,sprints_total,tasks_completed,tasks_assigned,meetings_attended,meetings_total,code_review_score,deadline_met_percentage,attendance_percentage,punctuality
RX1683,6,7,7,12,22,23,67.3,70.66,61.06,1
RX1684,5,7,9,11,11,16,54.49,55.66,71.71,1
RX1685,3,6,10,14,13,19,79.7,69.44,67.4,1
RX1686,3,5,8,10,13,18,68.16,67.64,77.01,0
RX1687,1,5,3,8,4,20,32.03,32.92,41.15,0
RX1688,2,6,6,14,2,16,21.94,42.16,44.23,0
RX1689,1,5,2,10,5,23,29.7,35.49,53.99,0
RX1690,4,5,11,14,9,16,69.67,63.55,79.14,1
RX1691,2,6,4,14,7,19,41.16,48.11,44.5,0
RX1692,1,4,5,13,2,17,29.64,49.69,43.15,0
RX1693,5,6,9,10,18,21,81.43,96.81,94.5,1
RX1694,4,5,13,14,16,17,88.08,75.4,93.88,1
RX1695,2,6,1,12,5,18,39.6,21.61,46.27,0
RX1696,6,7,10,12,21,22,96.99,76.24,98.34,1
RX1697,1,4,4,13,5,20,43.98,29.19,49.4,0
RX1698,1,7,1,11,3,19,23.44,49.75,46.05,0
RX1699,3,6,4,8,11,17,61.48,60.28,76.82,0
RX1700,5,7,6,9,11,19,67.45,53.25,84.18,0
RX1701,1,7,1,12,3,22,22.87,24.81,41.71,0
RX1702,2,7,2,11,3,17,27.91,26.26,55.3,0
RX1703,5,6,9,10,22,24,81.51,75.79,95.43,1
RX1704,2,7,3,8,6,17,31.55,23.8,47.71,0
RX1705,1,4,1,8,6,18,43.32,24.56,43.48,0
RX1706,5,7,7,8,14,24,69.48,52.04,63.38,0
RX1707,7,7,12,13,23,23,94.46,85.49,86.45,1
RX1708,1,4,1,13,1,19,22.37,28.61,46.44,0
RX1709,7,7,8,10,23,24,96.85,82.11,95.72,1
RX1710,5,5,7,9,12,15,88.22,79.14,88.06,1
RX1711,4,7,12,14,12,15,58.72,55.84,78.4,0
RX1712,1,5,4,14,3,16,41.57,46.28,48.7,0
RX1713,1,4,4,13,1,20,24.78,34.52,44.37,0
RX1714,6,7,7,13,14,19,60.11,68.83,67.36,1
RX1715,4,4,11,13,17,17,88.81,97.19,88.79,1
RX1716,7,7,9,10,15,17,94.68,87.87,97.21,1
RX1717,4,7,13,14,17,18,78.08,53.42,72.21,0
RX1718,4,7,6,9,11,16,76.31,54.52,79.93,0
RX1719,5,7,13,14,17,21,53.38,51.81,78.59,0
RX1720,4,7,7,12,14,19,50.62,50.79,72.68,0
RX1721,1,5,1,9,2,24,26.54,31.74,51.19,0
RX1722,1,5,3,8,4,16,37.1,42.02,59.02,0
RX1723,5,6,13,14,13,15,87.34,88.63,92.75,1
RX1724,4,6,6,11,13,23,55.2,51.36,76.42,0
RX1725,7,7,7,9,20,22,86.51,78.77,94.31,1
RX1726,3,4,11,11,15,18,86.19,79.04,97.34,1
RX1727,5,6,11,12,18,20,89.36,85.48,87.67,1
RX1728,4,5,12,14,20,22,82.41,90.69,85.0,1
RX1729,3,4,12,14,16,17,99.68,86.37,90.39,1
RX1730,2,4,11,13,16,20,64.74,54.86,78.75,0
RX1731,1,6,3,11,9,24,32.92,34.2,54.88,0
RX1732,5,7,10,14,18,22,53.26,61.82,78.76,0
RX1733,5,6,6,11,13,19,53.03,69.81,84.04,0
RX1734,4,6,7,13,13,18,78.0,54.89,79.11,1
RX1735,6,7,7,9,15,17,68.76,60.6,73.92,1
RX1736,1,5,3,9,5,17,28.12,45.62,51.43,0
RX1737,6,7,8,10,16,19,83.08,86.96,93.06,1
RX1738,2,4,11,14,11,15,60.39,58.48,74.14,0
RX1739,1,5,1,10,2,21,30.03,48.8,50.4,0
RX1740,2,6,4,11,5,19,25.36,37.55,53.3,0
RX1741,3,6,4,8,10,15,78.97,63.17,73.84,1
RX1742,6,6,8,9,22,23,89.77,77.85,86.26,1
RX1743,2,4,8,9,10,17,69.8,62.94,64.18,1
RX1744,1,5,2,11,4,15,31.86,30.0,46.77,0
RX1745,2,6,2,14,9,22,45.92,37.89,51.49,0
RX1746,5,5,11,13,21,23,88.05,94.12,88.66,1
RX1747,1,7,3,10,6,20,35.19,46.13,44.27,0
RX1748,3,4,10,13,15,18,63.22,62.99,75.8,1
RX1749,4,4,14,14,15,16,93.16,92.94,93.37,1
RX1750,5,7,10,12,21,23,70.45,55.16,62.76,0
RX1751,5,5,10,12,21,22,92.07,75.78,86.78,1
RX1752,5,6,9,9,19,22,97.86,83.56,99.97,1
RX1753,7,7,11,12,16,18,82.73,89.73,93.52,1
RX1754,2,4,8,14,9,15,77.79,70.38,68.08,0
RX1755,3,5,7,12,12,18,58.8,73.03,64.29,0
RX1756,4,6,6,8,18,20,78.35,50.15,71.6,1
RX1757,1,5,3,13,3,20,47.62,48.05,43.11,0
RX1758,4,7,8,9,19,23,68.48,69.74,80.3,1
RX1759,4,5,9,13,22,23,79.84,68.38,65.4,0
RX1760,3,4,7,12,15,23,78.81,56.9,66.16,0
RX1761,4,6,7,9,15,21,66.47,50.09,61.0,1
RX1762,3,5,6,8,18,24,60.8,60.51,62.47,0
RX1763,1,4,4,10,4,19,41.79,33.68,50.94,0
RX1764,1,7,5,13,1,15,36.82,49.44,50.37,0
RX1765,2,4,8,10,17,20,51.27,64.67,66.86,0
RX1766,1,7,2,8,4,24,41.22,49.24,44.66,0
RX1767,2,6,3,10,5,22,32.11,45.87,43.62,0
RX1768,4,7,9,14,10,16,70.78,56.34,68.91,1
RX1769,1,5,2,11,2,17,49.07,40.85,48.03,0
RX1770,4,5,9,12,14,17,53.84,68.88,65.36,1
RX1771,5,6,10,11,16,16,84.02,94.36,95.69,1
RX1772,2,4,9,13,16,17,78.41,50.8,61.14,1
RX1773,1,5,2,8,1,18,25.89,39.64,53.7,0
RX1774,1,6,3,9,7,16,36.55,23.15,40.45,0
RX1775,4,6,11,14,16,21,70.05,54.56,75.34,1
RX1776,5,6,12,13,18,21,96.17,80.9,91.92,1
RX1777,4,4,13,14,16,18,90.21,78.98,90.58,1
RX1778,6,7,8,10,14,15,81.66,77.55,92.05,1
RX1779,5,7,9,11,18,23,67.79,63.59,62.48,0
RX1780,6,6,9,9,16,16,91.77,89.04,94.91,1
RX1781,5,6,7,8,20,22,95.15,85.48,89.46,1
RX1782,4,5,7,13,10,15,77.88,58.4,61.68,0
RX1783,2,7,3,13,6,23,22.18,37.06,51.17,0
RX1784,7,7,13,14,14,15,94.85,83.91,93.73,1
RX1785,3,6,9,14,14,21,68.84,71.01,63.71,0
RX1786,3,6,4,8,19,24,64.59,55.24,64.98,1
RX1787,3,6,10,11,14,22,76.92,60.97,65.85,1
RX1788,1,5,2,11,4,21,21.4,32.97,56.55,0
RX1789,6,6,7,9,12,15,87.68,93.35,99.07,1
RX1790,6,6,12,13,13,15,94.52,91.86,90.04,1
RX1791,4,5,14,14,14,16,97.93,95.9,85.7,1
RX1792,6,7,6,11,15,22,55.84,54.6,67.2,1
RX1793,1,6,1,10,2,24,29.8,25.17,52.03,0
RX1794,5,6,7,10,12,16,54.3,72.54,64.36,0
RX1795,4,4,9,11,16,18,96.04,92.99,85.33,1
RX1796,1,6,2,13,3,16,23.43,36.48,40.03,0
RX1797,2,4,6,8,19,21,60.49,52.32,72.92,1
RX1798,3,5,10,12,15,18,77.82,73.3,72.82,0
RX1799,6,7,9,11,24,24,88.67,78.15,91.56,1
RX1800,4,7,5,9,22,23,63.42,66.48,61.26,0
RX1801,1,4,2,10,6,22,33.78,40.39,53.04,0
RX1802,2,4,11,12,21,24,73.41,73.03,67.65,1
RX1803,1,4,1,13,8,23,49.53,44.72,51.1,0
RX1804,4,7,7,11,13,16,78.02,71.36,62.56,0
RX1805,5,5,12,12,16,16,91.83,80.75,92.18,1
RX1806,7,7,7,9,19,22,94.75,75.07,94.42,1
RX1807,1,4,2,9,2,23,45.71,26.98,56.12,0
RX1808,1,5,5,13,1,19,22.51,24.82,54.66,0
RX1809,3,6,6,10,13,18,55.55,65.67,64.34,1
RX1810,1,6,1,13,1,17,36.46,34.43,40.92,0
RX1811,6,7,11,14,13,18,64.11,56.66,68.62,0
RX1812,6,6,11,11,15,15,82.43,80.37,85.56,1
RX1813,4,4,11,12,20,23,90.22,92.56,92.15,1
RX1814,5,6,9,11,15,16,93.8,96.74,96.95,1
RX1815,7,7,9,9,21,23,82.16,98.38,89.37,1
RX1816,4,4,11,13,20,22,85.9,94.23,90.91,1
RX1817,3,5,6,10,17,20,56.81,72.21,69.69,1
RX1818,1,5,1,9,7,21,34.82,38.56,41.31,0
RX1819,5,6,6,11,20,22,79.27,54.56,69.03,1
RX1820,6,6,7,8,16,16,96.87,80.87,91.64,1
RX1821,3,6,11,14,19,23,61.61,62.59,64.76,1
RX1822,4,5,7,10,15,22,68.5,52.34,79.52,1
RX1823,5,6,9,13,19,20,63.13,71.4,64.19,0
RX1824,3,4,6,8,15,15,95.69,95.37,98.91,1
RX1825,1,5,1,14,4,22,39.41,36.63,53.34,0
RX1826,4,6,11,14,13,20,75.64,54.86,64.04,0
RX1827,2,4,7,10,15,22,78.99,74.35,60.98,1
RX1828,1,5,2,13,7,23,45.84,44.93,45.64,0
RX1829,2,7,1,12,1,18,31.81,29.08,49.21,0
RX1830,4,4,10,10,17,19,85.25,76.12,89.02,1
RX1831,3,6,5,8,17,24,67.48,63.82,81.48,0
RX1832,4,7,7,8,9,16,56.49,70.07,69.99,1
RX1833,6,6,10,11,15,18,87.13,90.03,93.34,1
RX1834,1,6,2,8,8,21,27.59,48.19,47.92,0
RX1835,1,6,3,10,8,21,34.46,49.06,53.44,0
RX1836,6,6,8,9,14,16,80.43,98.6,87.55,1
RX1837,1,6,4,13,6,17,49.18,21.75,43.12,0
RX1838,3,5,9,10,16,24,69.19,64.25,62.82,1
RX1839,5,6,8,8,18,19,84.94,82.73,98.29,1
RX1840,5,6,7,9,15,15,99.8,84.37,88.79,1
RX1841,1,4,3,8,4,24,38.06,33.62,48.16,0
RX1842,6,7,7,13,15,17,54.31,66.53,76.54,1
RX1843,6,6,9,9,21,24,93.77,87.82,92.13,1
RX1844,2,6,2,9,4,16,39.28,35.59,53.64,0
RX1845,4,5,10,12,22,22,91.14,93.08,90.73,1
RX1846,1,6,3,10,6,15,38.27,40.63,49.42,0
RX1847,2,7,3,9,5,23,45.85,24.92,40.52,0
RX1848,1,5,2,8,9,20,46.56,34.45,53.95,0
RX1849,5,6,5,9,12,19,55.38,64.33,84.6,0
RX1850,3,6,7,8,14,15,79.84,64.28,71.82,0
RX1851,3,5,11,12,12,18,71.36,68.54,72.49,0
RX1852,1,5,6,14,8,23,48.11,20.03,57.88,0
RX1853,2,4,6,8,19,20,66.71,69.68,67.86,1
RX1854,3,4,11,12,15,20,78.42,73.85,84.76,1
RX1855,4,5,7,13,21,22,59.54,73.91,79.73,1
RX1856,3,4,8,11,14,22,69.7,69.63,73.74,0
RX1857,6,6,13,14,20,20,88.99,96.51,86.96,1
RX1858,1,5,2,9,6,17,27.04,25.78,51.5,0
RX1859,4,7,9,10,20,24,74.58,69.36,83.44,1
RX1860,4,4,8,9,19,19,91.85,93.97,87.86,1
RX1861,4,4,8,9,17,17,84.81,81.58,90.07,1
RX1862,1,4,3,9,6,17,20.41,30.65,45.62,0
RX1863,1,4,3,8,5,23,47.88,42.7,41.04,0
RX1864,1,7,1,11,7,16,46.29,45.56,59.3,0
RX1865,4,5,6,9,14,17,50.35,74.15,71.84,1
RX1866,4,5,11,13,19,19,85.83,78.08,97.09,1
RX1867,1,5,2,10,6,23,44.52,23.67,43.66,0
RX1868,4,6,6,11,14,18,78.29,55.3,61.48,1
RX1869,1,5,2,10,4,21,31.96,24.11,53.75,0
RX1870,4,5,7,8,21,21,82.06,93.86,88.32,1
RX1871,2,7,3,10,2,15,24.83,32.79,42.62,0
RX1872,4,7,6,10,16,21,67.5,74.63,62.41,0
RX1873,4,4,8,8,14,16,90.22,95.36,96.3,1
RX1874,7,7,10,10,19,22,90.01,75.36,98.56,1
RX1875,1,4,5,13,6,15,46.47,32.06,41.33,0
RX1876,6,6,9,10,17,17,82.79,87.68,94.98,1
RX1877,5,5,9,11,17,20,84.09,92.07,96.47,1
RX1878,4,5,7,8,14,15,91.93,78.07,99.45,1
RX1879,1,4,1,11,5,16,41.61,41.06,49.02,0
RX1880,1,5,3,8,2,22,26.92,45.46,42.78,0
RX1881,2,7,3,8,5,23,42.75,30.04,47.58,0
RX1882,6,7,13,13,13,16,94.92,90.65,91.24,1
RX1883,6,7,12,12,18,20,87.16,97.36,86.05,1
RX1884,2,4,7,9,21,22,58.58,72.93,79.52,0
RX1885,1,5,1,10,2,19,47.53,22.34,48.55,0
RX1886,1,7,3,10,3,17,49.12,43.61,59.26,0
RX1887,4,5,8,10,20,23,87.26,87.66,90.41,1
RX1888,5,5,9,11,24,24,93.07,92.14,95.28,1
RX1889,6,7,7,10,15,16,76.87,69.74,64.88,1
RX1890,1,4,3,12,3,24,45.28,27.76,45.69,0
RX1891,3,6,10,14,19,21,53.58,52.57,61.94,1
RX1892,5,6,10,11,13,17,77.47,62.45,69.97,1
RX1893,3,5,8,10,15,16,56.05,51.86,60.52,0
RX1894,1,4,3,8,5,16,47.95,42.11,53.88,0
RX1895,4,5,8,8,20,21,99.31,78.73,97.29,1
RX1896,3,4,10,10,20,20,89.88,87.84,87.46,1
RX1897,3,6,7,9,11,19,52.33,54.77,68.02,0
RX1898,3,4,9,12,15,24,54.05,50.65,63.82,0
RX1899,3,6,9,13,14,18,53.31,65.86,76.81,0
RX1900,4,4,10,12,14,15,84.47,96.18,92.38,1
RX1901,2,4,7,9,13,20,78.98,62.86,71.84,1
RX1902,6,6,8,10,21,21,84.89,88.2,89.13,1
RX1903,1,5,5,14,2,22,44.16,29.91,46.4,0
RX1904,1,5,2,11,1,22,44.02,49.16,44.3,0
RX1905,5,7,11,12,14,18,50.6,63.53,83.92,1
RX1906,4,5,10,11,16,17,91.25,99.37,95.33,1
RX1907,3,5,8,9,16,24,71.75,50.39,67.23,1
RX1908,2,6,4,12,4,19,23.18,48.15,40.89,0
RX1909,5,5,12,12,18,20,82.82,78.15,91.79,1
RX1910,2,6,4,14,7,22,40.72,23.42,53.14,0
RX1911,3,4,5,8,10,15,71.14,57.72,67.88,1
RX1912,4,5,8,11,15,20,71.16,63.43,71.73,0
RX1913,4,5,8,10,17,19,54.22,53.92,75.98,0
RX1914,2,7,3,8,2,18,44.97,46.42,52.14,0
RX1915,5,6,6,8,17,18,61.61,67.07,82.44,1
RX1916,1,4,1,10,5,24,25.11,30.57,55.48,0
RX1917,2,6,1,10,9,24,37.59,22.32,45.16,0
RX1918,2,7,2,8,7,24,33.0,33.77,59.39,0
RX1919,6,7,10,10,13,15,89.79,95.33,86.48,1
RX1920,1,7,2,11,6,15,36.27,26.67,42.94,0
RX1921,3,5,9,14,12,16,57.99,60.1,77.55,1
RX1922,1,5,4,10,9,20,46.2,31.66,42.38,0
RX1923,5,6,6,11,13,22,62.32,70.96,84.52,1
RX1924,1,6,3,10,2,16,40.65,41.14,46.42,0
RX1925,3,4,8,10,14,16,98.57,99.4,99.09,1
RX1926,4,6,10,12,15,20,57.33,52.39,71.02,0
RX1927,1,5,2,14,10,23,46.72,32.89,50.68,0
RX1928,2,6,4,11,2,20,44.96,22.87,42.23,0
RX1929,1,5,1,11,7,17,24.99,45.05,47.17,0
RX1930,7,7,7,8,18,21,83.86,80.1,87.81,1
RX1931,2,7,1,8,4,18,39.1,40.68,53.35,0
RX1932,4,5,7,10,13,15,73.33,56.13,79.2,1
RX1933,1,6,1,9,2,17,36.01,40.87,55.48,0
RX1934,5,6,11,13,18,20,83.63,86.89,94.8,1
RX1935,2,7,3,9,4,15,44.57,36.91,50.5,0
RX1936,2,6,3,11,4,18,46.34,22.39,42.97,0
RX1937,3,4,10,12,14,21,75.91,53.08,81.14,1
RX1938,5,6,7,9,13,16,72.21,61.02,82.21,0
RX1939,3,5,7,13,15,18,64.77,72.46,64.76,0
RX1940,2,6,2,8,2,18,32.71,25.59,47.28,0
RX1941,1,5,6,14,1,17,27.78,37.46,48.87,0
RX1942,1,5,3,10,1,23,39.79,45.7,41.51,0
RX1943,6,6,14,14,18,19,99.02,98.46,85.19,1
RX1944,6,6,12,13,15,16,93.46,82.61,85.53,1
RX1945,5,6,12,14,24,24,91.94,98.12,98.81,1
RX1946,2,4,9,13,17,18,67.12,50.26,79.04,0
RX1947,2,7,4,12,4,21,39.37,29.11,57.97,0
RX1948,4,5,7,9,13,19,51.22,65.32,80.15,1
RX1949,1,7,1,11,5,18,26.74,38.39,52.57,0
RX1950,4,4,11,12,15,17,91.14,78.34,89.31,1
RX1951,4,5,11,12,15,17,66.4,52.21,84.9,1
RX1952,1,7,2,10,2,23,25.13,32.98,47.13,0
RX1953,1,4,2,11,5,17,27.46,45.09,49.18,0
RX1954,2,4,8,9,19,22,55.05,53.6,72.58,0
RX1955,5,6,11,14,14,19,55.85,52.86,78.51,0
RX1956,1,5,1,9,2,21,49.56,30.21,46.24,0
RX1957,1,4,2,10,9,20,40.12,21.49,50.88,0
RX1958,4,6,8,12,15,16,54.18,60.47,82.03,0
RX1959,5,7,11,14,14,21,79.6,72.79,77.93,0
RX1960,3,4,10,12,19,20,57.33,65.42,67.97,0
RX1961,4,6,7,11,17,22,51.49,63.1,60.82,1
RX1962,4,5,14,14,14,15,86.45,96.07,87.7,1
RX1963,4,5,8,9,12,16,64.85,61.78,83.91,1
RX1964,5,5,12,12,17,20,89.92,83.69,91.0,1
RX1965,7,7,10,10,19,19,88.81,78.56,94.61,1
RX1966,5,6,7,8,20,23,92.9,83.37,98.79,1
RX1967,1,5,6,14,2,20,30.61,35.75,51.99,0
RX1968,6,7,6,11,13,16,69.68,74.59,74.27,1
RX1969,4,5,13,14,21,22,63.75,71.22,78.97,1
RX1970,7,7,8,9,16,17,85.26,85.67,90.8,1
RX1971,4,5,10,11,21,22,90.44,78.52,88.3,1
RX1972,5,5,13,13,19,21,99.81,96.98,85.68,1
RX1973,3,5,8,12,16,23,67.78,73.28,81.9,0
RX1974,2,6,2,11,1,19,31.9,49.73,43.12,0
RX1975,6,7,12,14,19,21,99.28,89.47,92.83,1
RX1976,3,5,8,9,13,18,76.56,56.3,69.53,1
RX1977,2,4,9,10,14,17,59.76,51.42,80.83,0
RX1978,3,4,13,13,21,21,93.88,90.07,87.77,1
RX1979,2,6,3,13,5,15,43.05,42.74,52.36,0
RX1980,4,5,11,12,16,21,56.55,63.56,69.28,0
RX1981,4,4,10,10,22,22,96.83,94.73,89.95,1
RX1982,6,6,8,9,15,15,98.37,96.46,87.99,1
RX1983,4,7,6,8,15,24,51.1,54.64,79.13,1
RX1984,5,6,9,9,22,24,94.33,77.76,96.84,1
RX1985,1,6,4,13,3,18,43.61,48.74,43.16,0
RX1986,5,6,12,14,16,22,61.49,55.09,76.1,1
RX1987,4,6,5,8,11,19,65.18,63.59,71.79,1
RX1988,1,5,3,13,10,22,36.01,24.03,58.65,0
RX1989,1,5,5,14,2,24,27.53,47.47,57.05,0
RX1990,3,4,9,14,15,17,66.66,52.67,84.1,0
RX1991,2,4,13,14,18,19,65.7,54.7,62.57,1
RX1992,3,4,11,12,24,24,82.27,85.84,91.86,1
RX1993,1,6,1,10,1,22,46.18,29.04,43.19,0
RX1994,3,4,5,9,17,19,58.25,66.94,60.96,0
RX1995,2,4,10,14,14,16,56.74,63.43,83.61,0
RX1996,2,7,2,8,2,23,20.51,34.39,57.18,0
RX1997,5,6,7,12,20,23,53.99,59.64,83.57,0
RX1998,3,4,6,10,21,23,60.9,65.74,76.85,0
RX1999,1,7,1,10,7,21,47.29,26.77,43.78,0
RX2000,1,4,4,10,5,16,21.14,38.55,42.62,0
RX2001,5,7,9,13,16,17,57.18,64.75,71.08,1
RX2002,3,6,9,11,16,19,74.71,55.29,72.06,1
RX2003,4,5,4,8,9,15,63.52,66.74,66.72,1
RX2004,7,7,13,13,23,24,83.5,83.46,88.36,1
RX2005,7,7,12,14,13,16,95.73,84.11,99.83,1
RX2006,1,6,1,10,2,17,30.65,46.78,50.04,0
RX2007,3,4,13,13,23,23,96.85,82.11,93.63,1
RX2008,4,4,9,9,13,16,88.29,78.1,91.3,1
RX2009,4,4,8,8,18,21,83.99,95.56,91.2,1
RX2010,4,5,7,8,21,23,58.45,51.84,83.54,1
RX2011,1,5,3,11,4,17,47.62,40.53,49.36,0
RX2012,6,7,12,13,14,16,91.72,97.98,90.92,1
RX2013,5,5,8,8,21,21,80.59,82.3,93.18,1
RX2014,3,5,9,11,20,24,72.19,65.13,69.8,0
RX2015,3,4,9,11,20,23,93.48,89.72,93.64,1
RX2016,1,7,4,13,5,19,48.07,33.74,42.55,0
RX2017,1,5,1,12,2,24,47.8,39.56,58.25,0
RX2018,3,4,11,11,20,21,99.04,98.96,95.87,1
RX2019,3,4,11,13,23,24,86.01,89.28,87.25,1
RX2020,1,4,5,14,8,20,29.98,23.98,56.23,0
RX2021,4,5,8,11,21,22,54.75,62.55,81.56,0
RX2022,1,5,4,12,1,15,26.25,24.89,40.85,0
RX2023,3,5,10,11,12,20,72.23,56.48,68.6,0
RX2024,3,6,11,14,17,23,76.66,64.01,74.58,0
RX2025,1,4,1,13,5,20,39.53,25.33,41.02,0
RX2026,4,5,11,14,16,20,55.94,73.02,71.04,0
RX2027,6,7,8,10,12,20,78.74,69.24,75.1,1
RX2028,1,5,3,11,8,18,45.46,35.35,54.13,0
RX2029,1,4,2,8,1,22,47.74,23.11,50.86,0
RX2030,6,6,12,13,16,19,88.12,91.93,95.92,1
RX2031,3,6,7,10,13,22,64.16,71.72,70.37,1
RX2032,1,6,2,8,6,17,40.68,21.98,49.37,0
RX2033,1,7,6,14,4,21,43.28,22.52,57.81,0
RX2034,6,7,8,10,9,16,50.39,52.75,69.09,0
RX2035,7,7,7,9,13,15,89.75,84.13,90.63,1
RX2036,1,4,4,11,7,21,21.3,30.27,41.54,0
RX2037,3,4,7,8,22,22,89.48,98.19,88.17,1
RX2038,4,6,9,14,19,22,69.18,61.43,70.0,0
RX2039,2,6,4,11,8,19,45.32,22.96,59.87,0
RX2040,3,4,9,9,23,24,90.52,78.2,92.12,1
RX2041,4,5,12,13,13,16,98.07,75.21,88.25,1
RX2042,2,4,6,9,11,19,67.91,64.23,60.89,1
RX2043,4,5,8,14,11,18,78.53,55.18,77.79,1
RX2044,1,4,2,13,3,22,43.12,23.31,40.55,0
RX2045,1,5,3,13,2,16,23.43,23.6,58.45,0
RX2046,2,7,1,8,2,20,31.21,22.33,51.93,0
RX2047,2,4,7,9,13,23,62.21,60.78,84.2,0
RX2048,1,5,5,13,5,16,28.96,24.77,40.95,0
RX2049,1,5,2,8,1,17,49.95,34.47,56.1,0
RX2050,1,5,2,14,7,19,36.88,36.79,43.32,0
RX2051,2,6,1,9,2,15,22.63,24.67,55.38,0
RX2052,5,6,12,14,19,20,84.97,84.47,97.27,1
RX2053,6,7,12,13,16,18,88.68,79.8,92.32,1
RX2054,3,4,12,14,16,17,90.93,77.99,99.01,1
RX2055,1,4,2,12,6,19,36.18,45.82,41.95,0
RX2056,4,5,10,12,21,23,78.78,50.15,61.19,1
RX2057,4,5,9,12,14,21,65.75,63.84,69.73,1
RX2058,4,6,7,12,18,20,79.66,72.31,70.4,1
RX2059,1,4,6,14,5,21,44.24,27.82,55.98,0
RX2060,2,7,2,10,7,19,29.51,38.32,59.34,0
RX2061,5,6,7,10,22,23,69.25,66.72,80.81,1
RX2062,5,5,12,14,21,23,81.48,93.46,96.93,1
RX2063,4,5,7,10,13,20,61.26,62.15,70.18,0
RX2064,1,4,1,9,2,24,45.44,47.61,48.98,0
RX2065,3,5,7,13,16,19,64.41,74.36,68.61,0
RX2066,4,5,6,8,17,24,70.75,51.63,84.08,0
RX2067,1,6,1,11,1,23,46.3,24.81,50.95,0
RX2068,4,5,6,9,11,15,54.87,50.31,64.28,0
RX2069,1,4,2,8,9,22,34.55,40.07,47.39,0
RX2070,2,6,2,8,6,21,25.06,49.29,49.76,0
RX2071,2,4,7,12,20,21,63.98,58.14,79.14,1
RX2072,6,7,12,12,20,22,87.87,81.82,85.05,1
RX2073,3,4,9,14,12,17,68.67,50.3,72.22,0
RX2074,5,7,12,13,12,15,77.81,59.96,67.98,1
RX2075,2,7,3,8,3,15,20.32,45.85,49.03,0
RX2076,3,6,9,12,14,16,64.63,51.01,76.4,1
RX2077,1,4,3,9,4,18,40.8,41.22,58.45,0
RX2078,1,7,2,10,3,15,41.5,20.98,47.47,0
RX2079,3,4,10,12,20,22,91.06,82.15,88.5,1
RX2080,4,7,9,12,14,20,68.68,53.82,81.12,1
RX2081,2,6,2,8,6,21,29.3,42.44,51.14,0
RX2082,6,6,13,13,16,17,80.87,85.01,86.96,1
RX2083,3,5,5,8,15,21,68.57,54.09,61.91,1
RX2084,5,7,4,8,15,17,67.87,68.12,71.13,0
RX2085,1,7,2,8,6,18,24.73,35.43,51.94,0
RX2086,1,4,2,9,2,17,20.34,26.04,59.88,0
RX2087,5,5,7,8,20,21,84.63,79.74,88.42,1
RX2088,7,7,9,11,21,22,98.18,94.74,96.26,1
RX2089,5,6,5,9,13,15,51.64,69.4,75.34,0
RX2090,3,5,7,9,15,18,66.4,73.84,64.58,1
RX2091,4,5,12,14,18,20,80.14,79.53,89.96,1
RX2092,5,6,6,10,21,23,72.55,65.51,71.49,0
RX2093,1,4,5,14,5,19,45.69,48.82,53.77,0
RX2094,2,6,2,13,5,15,39.43,26.94,51.17,0
RX2095,1,4,1,13,9,21,39.19,21.04,53.81,0
RX2096,2,4,10,11,11,16,50.19,74.74,69.1,1
RX2097,3,6,10,11,15,16,58.06,74.61,81.35,0
RX2098,6,7,9,10,20,20,85.69,91.35,93.02,1
RX2099,4,5,10,12,14,21,61.14,73.61,77.64,0
RX2100,5,7,11,13,11,15,78.16,60.68,79.35,0
RX2101,4,4,12,12,21,21,84.06,82.63,92.42,1
RX2102,1,5,2,8,4,24,25.52,48.63,54.76,0
RX2103,6,7,12,14,12,17,69.79,73.99,62.5,0
RX2104,7,7,11,11,14,16,98.22,84.96,94.51,1
RX2105,4,5,9,11,17,19,87.93,77.78,85.48,1
RX2106,1,5,2,10,9,23,23.43,28.73,42.59,0
RX2107,5,5,9,10,22,24,96.08,77.81,86.27,1
RX2108,5,7,12,14,19,23,79.62,67.94,76.44,1
RX2109,4,4,7,9,16,17,94.05,100.0,91.53,1
RX2110,5,7,7,9,13,19,63.9,58.1,75.22,0
RX2111,2,7,4,12,1,18,23.38,34.61,43.89,0
RX2112,2,7,4,11,3,20,45.03,42.58,49.21,0
RX2113,7,7,12,14,14,15,91.55,90.06,94.6,1
RX2114,6,7,8,10,16,19,95.48,81.0,95.94,1
RX2115,1,4,4,12,6,15,34.46,28.76,51.94,0
RX2116,3,4,9,11,9,16,68.57,51.38,75.41,0
RX2117,5,5,6,8,20,23,96.26,82.63,93.8,1
RX2118,3,5,8,10,17,20,72.84,69.72,83.25,1
RX2119,6,7,11,13,14,15,85.38,91.34,89.36,1
RX2120,2,7,3,9,7,20,20.36,35.04,53.95,0
RX2121,4,5,12,13,17,17,88.37,76.11,93.84,1
RX2122,1,7,1,11,4,19,45.65,20.01,57.65,0
RX2123,4,4,10,11,15,16,88.03,76.77,96.51,1
RX2124,4,5,8,10,20,21,95.11,89.36,85.73,1
RX2125,4,5,9,13,22,24,68.01,64.27,60.97,1
RX2126,1,5,2,12,7,18,40.0,34.15,55.58,0
RX2127,4,4,9,10,19,22,89.14,95.65,89.7,1
RX2128,2,6,3,8,1,18,39.64,33.63,57.76,0
RX2129,1,5,2,8,8,24,40.0,40.97,57.93,0
RX2130,4,6,11,12,15,18,61.13,52.42,65.66,0
RX2131,6,7,6,8,17,24,69.28,50.83,84.92,1
